frame,timestamp,src_mac,format,channel_width_mhz,num_rx,num_tx,num_subcarriers,rssi1,rssi2,csi_data_size,rate_n_flag
1413,0,22:6e:45:de:34:20,HT,20,2,1,56,74,77,448,49665
1414,0,22:6e:45:de:34:20,HT,20,2,2,56,74,77,896,49682
1415,0,68:72:51:58:79:97,HT,20,2,1,56,78,80,448,180739
1416,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49671
1417,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49671
1418,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49671
1419,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1420,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1421,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1422,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,70,448,49671
1423,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,70,448,49671
1424,0,22:6e:45:de:34:20,HT,20,2,1,56,74,75,448,49666
1425,0,22:6e:45:de:34:20,HT,20,2,1,56,75,76,448,49666
1426,0,22:6e:45:de:34:20,HT,20,2,1,56,74,76,448,49666
1427,0,22:6e:45:de:34:20,HT,20,2,1,56,74,77,448,49666
1428,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,70,448,49671
1429,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,70,448,49671
1430,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,70,448,49671
1431,0,22:6e:45:de:34:20,HT,20,2,1,56,77,74,448,49666
1432,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,70,448,49671
1433,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1434,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1435,0,22:6e:45:de:34:20,HT,20,2,1,56,74,78,448,49666
1436,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1437,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,67,448,49671
1438,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,67,448,49671
1439,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,67,448,49671
1440,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1441,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1442,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1443,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1444,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49671
1445,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49671
1446,0,22:6e:45:de:34:20,HT,20,2,2,56,74,78,896,49682
1447,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,72,448,49671
1448,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49669
1449,0,22:6e:45:de:34:20,HT,20,2,1,56,75,76,448,49667
1450,0,22:6e:45:de:34:20,HT,20,2,1,56,74,76,448,49667
1451,0,22:6e:45:de:34:20,HT,20,2,1,56,74,76,448,49666
1452,0,22:6e:45:de:34:20,HT,20,2,1,56,74,76,448,49665
1453,0,22:6e:45:de:34:20,HT,20,2,1,56,74,76,448,49665
1454,0,22:6e:45:de:34:20,HT,20,2,1,56,73,79,448,49667
1455,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
1456,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,69,448,49671
1457,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,68,448,49671
1458,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
1459,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,68,448,49671
1460,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,67,448,49671
1461,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1462,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,67,448,49671
1463,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
1464,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
1465,0,22:6e:45:de:34:20,HT,20,2,1,56,73,80,448,49667
1466,0,22:6e:45:de:34:20,HT,20,2,1,56,73,80,448,49666
1467,0,22:6e:45:de:34:20,HT,20,2,1,56,72,78,448,49666
1468,0,22:6e:45:de:34:20,HT,20,2,1,56,72,79,448,49665
1469,0,22:6e:45:de:34:20,HT,20,2,2,56,74,76,896,49682
1470,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1471,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1472,0,22:6e:45:de:34:20,HT,20,2,1,56,74,74,448,49666
1473,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1474,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1475,0,22:6e:45:de:34:20,HT,20,2,1,56,74,79,448,49666
1476,0,22:6e:45:de:34:20,HT,20,2,1,56,75,77,448,49666
1477,0,22:6e:45:de:34:20,HT,20,2,1,56,74,78,448,49667
1478,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1479,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1480,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49671
1481,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,70,448,49671
1482,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,72,448,49671
1483,0,22:6e:45:de:34:20,HT,20,2,1,56,74,76,448,49667
1484,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
1485,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
1486,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1487,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
1488,0,22:6e:45:de:34:20,HT,20,2,1,56,73,76,448,49667
1489,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49669
1490,0,22:6e:45:de:34:20,HT,20,2,1,56,73,76,448,49666
1491,0,22:6e:45:de:34:20,HT,20,2,1,56,73,76,448,49665
1492,0,22:6e:45:de:34:20,HT,20,2,1,56,73,77,448,49665
1493,0,68:72:51:58:79:97,HT,20,2,1,56,77,80,448,180739
1494,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1495,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,74,448,49671
1496,0,22:6e:45:de:34:20,HT,20,2,1,56,72,78,448,49666
1497,0,22:6e:45:de:34:20,HT,20,2,1,56,73,79,448,49666
1498,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,70,448,49671
1499,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49671
1500,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49671
1501,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,71,448,49671
1502,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,71,448,49671
1503,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,71,448,49671
1504,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,74,448,49671
1505,0,68:72:51:58:79:97,HT,20,2,1,56,78,80,448,180740
1506,0,22:6e:45:de:34:20,HT,20,2,1,56,74,77,448,49668
1507,0,68:72:51:58:79:97,HT,20,2,1,56,76,80,448,180738
1508,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
1509,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
1510,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,71,448,49671
1511,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1512,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1513,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1514,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1515,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,68,448,49671
1516,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,70,448,49671
1517,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,71,448,49671
1518,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,74,448,49671
1519,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
1520,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,73,448,49671
1521,0,22:6e:45:de:34:20,HT,20,2,1,56,73,79,448,49668
1522,0,3a:8d:ef:45:38:fc,HT,20,2,1,56,67,72,448,49671
1523,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1524,0,22:6e:45:de:34:20,HT,20,2,1,56,73,82,448,49667
1525,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
1526,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49671
1527,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,71,448,49671
1528,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,74,448,49671
1529,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
1530,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49669
1531,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
1532,0,22:6e:45:de:34:20,HT,20,2,1,56,73,78,448,49667
1533,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
1534,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,69,448,49671
1535,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,68,448,49671
1536,0,22:6e:45:de:34:20,HT,20,2,1,56,73,78,448,49667
1537,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49671
1538,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,74,448,49671
1539,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49669
1540,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1541,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1542,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1543,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1544,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1545,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1546,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1547,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1548,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1549,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1550,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1551,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49669
1552,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49669
1553,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49667
1554,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49667
1555,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1556,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1557,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1558,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49669
1559,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49669
1560,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49667
1561,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
1562,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
1563,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49669
1564,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49669
1565,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,68,448,49671
1566,0,22:6e:45:de:34:20,HT,20,2,1,56,73,78,448,49666
1567,0,22:6e:45:de:34:20,HT,20,2,1,56,74,78,448,49667
1568,0,22:6e:45:de:34:20,HT,20,2,1,56,73,77,448,49666
1569,0,22:6e:45:de:34:20,HT,20,2,1,56,74,77,448,49666
1570,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,73,448,49671
1571,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,72,448,49671
1572,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1573,0,22:6e:45:de:34:20,HT,20,2,1,56,73,78,448,49667
1574,0,22:6e:45:de:34:20,HT,20,2,1,56,74,75,448,49667
1575,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49671
1576,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49671
1577,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
1578,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49669
1579,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49667
1580,0,3a:4d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1581,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,74,448,49671
1582,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,72,448,49671
1583,0,22:6e:45:de:34:20,HT,20,2,1,56,75,79,448,49667
1584,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,68,448,49671
1585,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1586,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,71,448,49671
1587,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1588,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,71,448,49671
1589,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1590,0,22:6e:45:de:34:20,HT,20,2,1,56,74,79,448,49667
1591,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1592,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1593,0,22:6e:45:de:34:20,HT,20,2,1,56,75,82,448,49667
1594,0,22:6e:45:de:34:20,HT,20,2,1,56,74,81,448,49667
1595,0,22:6e:45:de:34:20,HT,20,2,1,56,73,80,448,49666
1596,0,22:6e:45:de:34:20,HT,20,2,1,56,73,80,448,49666
1597,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1598,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1599,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1600,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
1601,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1602,0,22:6e:45:de:34:20,HT,20,2,1,56,73,77,448,49667
1603,0,22:6e:45:de:34:20,HT,20,2,1,56,73,76,448,49666
1604,0,22:6e:45:de:34:20,HT,20,2,1,56,74,75,448,49666
1605,0,3a:8d:ef:c6:9f:ee,HT,20,2,1,56,68,72,448,49671
1606,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
1607,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,72,448,49671
1608,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
1609,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1610,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1611,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1612,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49671
1613,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
1614,0,68:72:51:58:79:97,HT,20,2,1,56,78,78,448,180740
1615,0,22:6e:45:de:34:20,HT,20,2,1,56,74,77,448,49667
1616,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1617,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1618,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1619,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1620,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,68,448,49671
1621,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,68,448,49671
1622,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,68,448,49671
1623,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1624,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49671
1625,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1626,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49671
1627,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,71,448,49671
1628,0,22:6e:45:de:34:20,HT,20,2,1,56,74,79,448,49667
1629,0,22:6e:45:de:34:20,HT,20,2,1,56,74,76,448,49666
1630,0,22:6e:45:de:34:20,HT,20,2,1,56,75,77,448,49666
1631,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,72,448,49671
1632,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,73,448,49671
1633,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49669
1634,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,68,448,49671
1635,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,68,448,49671
1636,0,22:6e:45:de:34:20,HT,20,2,1,56,74,78,448,49667
1637,0,22:6e:45:de:34:20,HT,20,2,1,56,74,77,448,49666
1638,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
1639,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
1640,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1641,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1642,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49669
1643,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49669
1644,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
1645,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,72,448,49671
1646,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1647,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1648,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1649,0,d4:3b:04:9a:7c:70,HT,20,2,1,56,70,73,448,180742
1650,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
1651,0,22:6e:45:de:34:20,HT,20,2,1,56,74,76,448,49667
1652,0,22:6e:45:de:34:20,HT,20,2,1,56,73,75,448,49666
1653,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
1654,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1655,0,22:6e:45:de:34:20,HT,20,2,2,56,72,78,896,49684
1656,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,71,448,49671
1657,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,71,448,49671
1658,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1659,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1660,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1661,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,68,448,49671
1662,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,68,448,49671
1663,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,68,448,49671
1664,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1665,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49669
1666,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,74,448,49671
1667,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1668,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49669
1669,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49669
1670,0,22:6e:45:de:34:20,HT,20,2,1,56,75,76,448,49667
1671,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,72,448,49671
1672,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,72,448,49671
1673,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,73,448,49671
1674,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1675,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,73,448,49671
1676,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49669
1677,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1678,0,22:6e:45:de:34:20,HT,20,2,1,56,73,73,448,49667
1679,0,d4:3b:04:9a:7c:70,HT,20,2,1,56,72,73,448,180742
1680,0,d4:3b:04:9a:7c:70,HT,20,2,1,56,73,70,448,180742
1681,0,d4:3b:04:9a:7c:70,HT,20,2,1,56,72,71,448,180741
1682,0,d4:3b:04:9a:7c:70,HT,20,2,1,56,73,71,448,180741
1683,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1684,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1685,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,74,448,49671
1686,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
1687,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
1688,0,22:6e:45:de:34:20,HT,20,2,1,56,74,77,448,49667
1689,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1690,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
1691,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49671
1692,0,68:72:51:58:79:97,HT,20,2,1,56,77,82,448,180739
1693,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49671
1694,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1695,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1696,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,71,448,49671
1697,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49671
1698,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,70,448,49671
1699,0,22:6e:45:de:34:20,HT,20,2,1,56,74,76,448,49668
1700,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49667
1701,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1702,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
1703,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
1704,0,22:6e:45:de:34:20,HT,20,2,1,56,75,78,448,49667
1705,0,22:6e:45:de:34:20,HT,20,2,1,56,75,76,448,49666
1706,0,22:6e:45:de:34:20,HT,20,2,1,56,73,78,448,49668
1707,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,74,448,49671
1708,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49669
1709,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49671
1710,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1711,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
1712,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
1713,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
1714,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
1715,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1716,0,68:72:51:58:79:97,HT,20,2,1,56,77,82,448,180739
1717,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1718,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
1719,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1720,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1721,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1722,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1723,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1724,0,d4:3b:04:9a:7c:70,HT,20,2,1,56,72,68,448,180742
1725,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,75,448,49671
1726,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,75,448,49671
1727,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,74,448,49671
1728,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,74,448,49671
1729,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,74,448,49671
1730,0,d4:3b:04:9a:7c:70,HT,20,2,1,56,72,75,448,180742
1731,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1732,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49671
1733,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
1734,0,22:6e:45:de:34:20,HT,20,2,1,56,75,76,448,49667
1735,0,22:6e:45:de:34:20,HT,20,2,1,56,73,76,448,49667
1736,0,22:6e:45:de:34:20,HT,20,2,1,56,73,76,448,49666
1737,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,68,448,49671
1738,0,22:6e:45:de:34:20,HT,20,2,1,56,74,77,448,49666
1739,0,22:6e:45:de:34:20,HT,20,2,1,56,74,76,448,49666
1740,0,22:6e:45:de:34:20,HT,20,2,1,56,73,76,448,49666
1741,0,22:6e:45:de:34:20,HT,20,2,1,56,73,76,448,49667
1742,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49671
1743,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1744,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1745,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1746,0,68:72:51:58:79:97,HT,20,2,1,56,77,79,448,180740
